time,envelope_standardized
77.57,-0.606570891863336
77.58,-0.707973842630397
77.59,-0.733762050335525
77.6,-0.734955811964165
77.61,-0.70483583604973
77.62,-0.711656465260554
77.63,-0.72012728282852
77.64,-0.729860796307177
77.65,-0.637559461230287
77.66,-0.648887631881417
77.67,-0.683025327100896
77.68,-0.660543332462413
77.69,-0.665190826384619
77.7,-0.652818934335907
77.71,-0.638059286499391
77.72,-0.664458956146648
77.73,-0.703876275682493
77.74,-0.605123031934121
77.75,0.0208588318445854
77.76,0.626054571907848
77.77,0.570434997542917
77.78,0.887738449448998
77.79,0.846526893646752
77.8,1.6732645226027
77.81,1.15164381585236
77.82,0.420309527471685
77.83,1.67254760127761
77.84,0.737537588165069
77.85,0.934384814079959
77.86,-0.179731256714427
77.87,0.102345597577065
77.88,0.034836999192597
77.89,-0.138856667314682
77.9,-0.160461530559445
77.91,-0.156274035010308
77.92,-0.330722907084586
77.93,-0.377165227630601
77.94,-0.486661892151491
77.95,-0.368520074188689
77.96,-0.376765850538612
77.97,-0.296381685508098
77.98,-0.15355843211809
77.99,-0.354034522950818
78,-0.407800829602158
78.01,-0.517983861964594
78.02,-0.570564049506398
78.03,-0.628955388804051
78.04,-0.678332183392318
78.05,-0.640051371571351
78.06,-0.057608279190232
78.07,-0.176509052060399
78.08,0.0124944615353432
78.09,-0.0297559319732072
78.1,-0.131832248666977
78.11,0.00312727473383651
78.12,-0.123306243342773
78.13,-0.273609711191418
78.14,-0.0030269143741671
78.15,-0.131234920574169
78.16,-0.585260310475168
78.17,-0.587451483145306
78.18,-0.376929929538574
78.19,-0.610226808935056
78.2,-0.613472529584083
78.21,-0.551304551491631
78.22,-0.618244846170682
78.23,-0.529942599603834
78.24,-0.165470715051974
78.25,0.0433008543417796
78.26,0.38181166272638
78.27,0.721078153623151
78.28,1.08000527383901
78.29,0.646679892912116
78.3,0.0614535871190919
78.31,-0.16397765887443
78.32,-0.128988529835058
78.33,-0.191800065163693
78.34,-0.407619534254704
78.35,-0.537932258696073
78.36,-0.195126741766647
78.37,0.304935799312525
78.38,0.657359212095171
78.39,0.44691843711329
78.4,0.138256780285655
78.41,0.309916808566898
78.42,0.215217796995015
78.43,0.0634213648303658
78.44,-0.0966268731002878
78.45,-0.128802095388127
78.46,-0.172587715727443
78.47,-0.0443477136822495
78.48,-0.172536661145687
78.49,-0.126635254684697
78.5,-0.220166046850356
78.51,-0.32275624653112
78.52,-0.594862587262334
78.53,-0.660883207753658
78.54,-0.594558300626024
78.55,-0.615863333447517
78.56,-0.689412602536683
78.57,-0.722314872711796
78.58,-0.712924044454665
78.59,-0.700447783315238
78.6,-0.314870606564211
78.61,-0.549179756206791
78.62,-0.661746683401888
78.63,-0.615713218511643
78.64,0.171138559739384
78.65,0.2678692746145
78.66,-0.168036943588784
78.67,0.849300486650782
78.68,0.611085187160442
78.69,0.494617360590799
78.7,0.773433252750404
78.71,0.481384171797209
78.72,-0.309534567991899
78.73,-0.258222359450423
78.74,-0.263480216691355
78.75,-0.318492221196567
78.76,-0.381030829088201
78.77,-0.454084821136309
78.78,-0.585828405204723
78.79,-0.625528526593093
78.8,-0.536990410590587
78.81,-0.629210885411417
78.82,-0.651356838992211
78.83,-0.678141481263674
78.84,-0.582597279760175
78.85,-0.566594872621781
78.86,0.127344072261642
78.87,0.314201146697231
78.88,0.796660785441608
78.89,1.0047861419157
78.9,0.932489337641472
78.91,1.40484471681723
78.92,1.82246675556759
78.93,0.909671983121654
78.94,-0.164363526993154
78.95,-0.254933183731311
78.96,-0.362360429373673
78.97,-0.62387593205482
78.98,-0.632804224393384
78.99,-0.395517434895171
79,-0.213934556030782
79.01,2.25576401882637
79.02,1.85144870138039
79.03,1.19502871367881
79.04,0.984536473727933
79.05,1.70952184392902
79.06,2.1369914915038
79.07,1.80978422375316
79.08,1.07686253586474
79.09,0.259701611277771
79.1,-0.052738428429283
79.11,-0.46018489356771
79.12,-0.383034613353722
79.13,-0.360217940789515
79.14,-0.152491656022449
79.15,-0.147397936460913
79.16,-0.238628160642767
79.17,-0.519968403100229
79.18,-0.625986475783223
79.19,-0.576614683697243
79.2,-0.502633275215863
79.21,-0.333337945630641
79.22,0.136482016498187
79.23,0.183790933335234
79.24,0.152943455618096
79.25,0.0958668828642424
79.26,0.486237721510747
79.27,1.13910035630026
79.28,0.539712909965921
79.29,-0.197389118781346
79.3,-0.165915284814643
79.31,-0.134976406201234
79.32,0.0547483500360618
79.33,-0.117882266277141
79.34,-0.296726466358789
79.35,-0.496238658228268
79.36,-0.501675620078475
79.37,-0.553745045897556
79.38,-0.669389687683907
79.39,-0.712007342547826
79.4,-0.693179267118726
79.41,-0.70554095155452
79.42,-0.701089443395997
79.43,-0.741417363510688
79.44,-0.718289164515795
79.45,-0.69402888883074
79.46,-0.671905782001257
79.47,-0.640214371652901
79.48,-0.658609715809358
79.49,-0.67265048334066
79.5,-0.710363130695095
79.51,-0.69673856349588
79.52,-0.672240126652028
79.53,-0.698853481866632
79.54,-0.683705740158536
79.55,-0.678107580911454
79.56,-0.691329659737335
79.57,-0.695893049319259
79.58,-0.653315924461012
79.59,-0.662869783117926
79.6,-0.698497796758587
79.61,-0.725392710221532
79.62,-0.737324746934314
79.63,-0.744260751064929
79.64,-0.760515590174846
79.65,-0.76206892428649
79.66,-0.747991169743722
79.67,-0.736845909499133
79.68,-0.649418789557906
79.69,-0.383638994308728
79.7,0.205059515358872
79.71,0.163733136933327
79.72,0.399898186567456
79.73,0.535312315936669
79.74,0.612389145043158
79.75,0.476370559028423
79.76,0.150514481575336
79.77,-0.119686051173753
79.78,-0.217477000996072
79.79,-0.173272741590735
79.8,-0.487511422544822
79.81,-0.552656732838304
79.82,-0.660791133083746
79.83,-0.651234037907583
79.84,-0.602239568635494
79.85,-0.564103838510456
79.86,-0.626757486803336
79.87,-0.326694237915878
79.88,-0.623826889797996
79.89,-0.559514668390526
79.9,-0.571830089568397
79.91,-0.605142856157508
79.92,-0.552985847471483
79.93,-0.0613109134568
79.94,-0.602822180037134
79.95,0.61849672690628
79.96,-0.322698930654872
79.97,-0.284373262285704
79.98,-0.312366785163148
79.99,-0.267617544621669
80,-0.414235272536331
80.01,-0.217331922866066
80.02,-0.209122657973508
80.03,-0.215493535448388
80.04,-0.192459875337885
80.05,-0.04909958724628
80.06,-0.19651328525808
80.07,0.569844482492455
80.08,1.12036924579667
80.09,1.50657288829267
80.1,1.52958051613543
80.11,1.3161091322399
80.12,0.961721027758064
80.13,0.552146512071571
80.14,0.294859382575502
80.15,-0.102951826539538
80.16,-0.455731359323644
80.17,-0.20972656076115
80.18,-0.383207840458284
80.19,-0.453550335313287
80.2,-0.460704477412868
80.21,-0.494523112207206
80.22,-0.484784350271279
80.23,-0.401216485460341
80.24,-0.425972257980273
80.25,-0.496663818953835
80.26,-0.603975048657943
80.27,-0.614877010041416
80.28,-0.682947493459233
80.29,-0.233199787341597
80.3,-0.513138515186948
80.31,0.0053778331499887
80.32,1.59179185095059
80.33,2.25261648112404
80.34,2.79596529420325
80.35,2.8800375832031
80.36,1.78197079358171
80.37,2.50616555239809
80.38,1.74995028983798
80.39,1.45651880478287
80.4,0.748878485051874
80.41,1.90258108896663
80.42,2.77555393579521
80.43,1.43901274662391
80.44,1.76805283975655
80.45,2.53138832087672
80.46,2.64970973785761
80.47,0.991972922445453
80.48,0.789739104997811
80.49,1.42679652287268
80.5,0.73676442874156
80.51,-0.00963002340636257
80.52,-0.27182573115054
80.53,-0.348543530886484
80.54,-0.301194359687918
80.55,-0.406106230747521
80.56,-0.325255904047254
80.57,-0.311611694745297
80.58,0.00965736820981883
80.59,-0.0494126726337091
80.6,-0.24198846502177
80.61,-0.206604241280388
80.62,-0.15424831333765
80.63,0.600777827679718
80.64,1.58310733737457
80.65,1.17012321530442
80.66,0.607208037204574
80.67,0.322398994652371
80.68,-0.30680863718768
80.69,-0.283013717411549
80.7,-0.110451786745115
80.71,-0.354120390090069
80.72,-0.298468622712888
80.73,-0.462054029997865
80.74,-0.394014343335686
80.75,-0.12771131555159
80.76,0.413508753677106
80.77,0.113602091580019
80.78,0.0417905402137224
80.79,0.234145402525632
80.8,0.0740690591371441
80.81,0.346824437080445
80.82,-0.174890891862511
80.83,-0.339906940058353
80.84,-0.513974928541029
80.85,-0.588710367072018
80.86,-0.640282685693273
80.87,-0.712660192977515
80.88,-0.700932983426215
80.89,-0.686696840603854
80.9,-0.723325812691141
80.91,-0.694776866048871
80.92,-0.721643287395242
80.93,-0.738145669400799
80.94,-0.727762298748525
80.95,-0.747505207021849
80.96,-0.734747870978368
80.97,-0.75625648403121
80.98,-0.758765220944224
80.99,-0.752595573751099
81,-0.701324506389509
81.01,-0.572688340907342
81.02,-0.516415557964094
81.03,-0.401949308979964
81.04,-0.223421758659396
81.05,-0.136027505425903
81.06,-0.108068699920432
81.07,-0.181590028318802
81.08,0.300725446707214
81.09,0.399244549086842
81.1,0.288196695690855
81.11,0.8630346549401
81.12,2.06850481430834
81.13,1.90044730645503
81.14,1.05886241410945
81.15,0.66924927570493
81.16,0.56304556255528
81.17,1.09314431071012
81.18,0.873307559366949
81.19,0.500814444647252
81.2,0.0280230489456336
81.21,-0.272330051657697
81.22,-0.332085044669635
81.23,-0.457599450892029
81.24,-0.474070591536721
81.25,0.19150378210257
81.26,0.821596193667573
81.27,0.518958533729121
81.28,0.295313784583154
81.29,-0.0164162565696848
81.3,-0.258050860639011
81.31,-0.426568376059113
81.32,-0.282319003504001
81.33,-0.294350024949458
81.34,-0.292290379943619
81.35,-0.408557629332179
81.36,-0.363365052753009
81.37,-0.432622880466439
81.38,-0.569359222306146
81.39,-0.501698287837594
81.4,-0.579822660370224
81.41,-0.711121152559165
81.42,-0.720131338017576
81.43,-0.537946054539092
81.44,-0.283566880694603
81.45,0.376068602205141
81.46,0.418504550668464
81.47,0.15424283509596
81.48,-0.0752851238123455
81.49,-0.151553228245292
81.5,-0.256637243264095
81.51,-0.250563128990691
81.52,0.0199613134201465
81.53,0.0431643331359393
81.54,-0.0390459290604571
81.55,-0.448185317492616
81.56,-0.47211649971887
81.57,-0.535656868165007
81.58,-0.540574886038476
81.59,-0.629780627526977
81.6,-0.62537484162809
81.61,-0.667519174157231
81.62,-0.722358065944007
81.63,-0.69997752204103
81.64,-0.49429105675
81.65,-0.679709336571051
81.66,-0.650457488390711
81.67,-0.64071965071838
81.68,-0.627921872150463
81.69,-0.571419327716882
81.7,-0.556092553815485
81.71,-0.471677909106896
81.72,-0.483303675118316
81.73,-0.533139862379207
81.74,-0.539798347240954
81.75,-0.278042582802597
81.76,0.178519023130096
81.77,0.27819049876005
81.78,-0.00219999112630225
81.79,-0.262067568933499
81.8,-0.540488631082851
81.81,-0.583525410311777
81.82,-0.53632427330362
81.83,-0.540810732444424
81.84,-0.574876236429964
81.85,-0.441190791708715
81.86,0.371903455539582
81.87,0.777022853697252
81.88,0.662476921985431
81.89,0.274613156506858
81.9,0.359464674924942
81.91,0.300879754659924
81.92,0.0383622114841302
81.93,0.122635770812281
81.94,0.132169040268356
81.95,-0.0344885838011199
81.96,-0.0716747426350527
81.97,0.090628416012493
81.98,0.0315869888860066
81.99,-0.241265752293218
82,-0.553713990333504
82.01,-0.39743155175072
82.02,-0.585257278627623
82.03,-0.521254077472336
82.04,-0.404305024796027
82.05,-0.533862017549687
82.06,-0.389763257840086
82.07,-0.368933926209677
82.08,-0.139254122635056
82.09,0.303020298355699
82.1,1.05381717529005
82.11,1.39508934329675
82.12,1.69580890213996
82.13,1.51722384838843
82.14,0.530114413252734
82.15,-0.100147017996133
82.16,-0.403828917271426
82.17,-0.331407486698679
82.18,-0.121672143965464
82.19,-0.135959341578504
82.2,0.0770528103695785
82.21,0.149488558914325
82.22,0.146426197655574
82.23,0.0936432703434266
82.24,0.0299726571548971
82.25,-0.0753935769110848
82.26,-0.416395683829719
82.27,-0.435044016837099
82.28,-0.48759391120807
82.29,-0.514790563463539
82.3,-0.56153449363107
82.31,-0.581313883467261
82.32,-0.569733082405744
82.33,-0.561051343028187
82.34,-0.667256071948956
82.35,-0.663424819354807
82.36,-0.721391209375444
82.37,-0.718869026431877
82.38,-0.73173942401646
82.39,-0.736397723501889
82.4,-0.755411740465149
82.41,-0.742649805442318
82.42,-0.768032570707265
82.43,-0.761415309491984
82.44,-0.74315554600181
82.45,-0.745673728579642
82.46,-0.751936174343267
82.47,-0.739450133611465
82.48,-0.742465741110533
82.49,-0.727190077206634
82.5,-0.706971630367889
82.51,-0.724084007327979
82.52,-0.740255456862164
82.53,-0.729964279772484
82.54,-0.704604037460078
82.55,-0.707419232684603
82.56,-0.688230427284845
82.57,-0.700336136439673
82.58,-0.691920466638972
82.59,-0.715518324195814
82.6,-0.719884788623062
82.61,-0.724198537512616
82.62,-0.712441354388121
82.63,-0.705751863408193
82.64,-0.713932174101293
82.65,-0.716514595454734
82.66,-0.729636993580257
82.67,-0.709282307799627
82.68,-0.731641485837302
82.69,-0.749327836473448
82.7,-0.755742021582997
82.71,-0.751169591036919
82.72,-0.766027154822572
82.73,-0.748554455758648
82.74,-0.76309250375041
82.75,-0.747382693582627
82.76,-0.693036346063551
82.77,0.101956870381217
82.78,-0.277190428560405
82.79,0.431067638446422
82.8,0.509388976252459
82.81,0.71792859262873
82.82,0.727435262176472
82.83,0.642971692457916
82.84,0.562731680932578
82.85,-0.285741669333324
82.86,-0.221594140089865
82.87,-0.287532675440778
82.88,-0.477935038210394
82.89,-0.620141054187943
82.9,-0.559013347753973
82.91,-0.581877207020053
82.92,-0.632486643355791
82.93,-0.255173190344622
82.94,-0.568225126295278
82.95,-0.602388283850222
82.96,-0.635745186465747
82.97,-0.70310978157569
82.98,-0.690002253782564
82.99,-0.372485680811022
83,0.61556190300867
83.01,0.811045050798756
83.02,0.72689095543121
83.03,0.789823249062034
83.04,0.706099138582584
83.05,0.30295886391523
83.06,-0.146522374973865
83.07,-0.518812439058936
83.08,-0.123101964136782
83.09,-0.414680909823647
83.1,-0.513895849918034
83.11,-0.557005690829194
83.12,-0.685052503496495
83.13,-0.597542874125108
83.14,-0.600011085054555
83.15,-0.533474652904553
83.16,0.121201078980456
83.17,0.0978579011323827
83.18,0.0833815029071947
83.19,0.115973792839465
83.2,0.0285693719278028
83.21,-0.0767845944605839
83.22,-0.210988015279843
83.23,-0.281410025500317
83.24,-0.200470697111048
83.25,-0.158194383889333
83.26,-0.176857189884715
83.27,-0.137143911477151
83.28,0.812090202988496
83.29,1.19033383901738
83.3,1.40220581692086
83.31,1.07597031844392
83.32,0.604266729368424
83.33,0.790653593501321
83.34,0.291278869314078
83.35,0.0765047201230274
83.36,-0.370018313635458
83.37,-0.3649070618276
83.38,-0.473824925901078
83.39,-0.29875620810507
83.4,-0.386321037473024
83.41,-0.386179806317499
83.42,-0.516552338825996
83.43,-0.382326112755265
83.44,-0.509670094541055
83.45,-0.678277999598986
83.46,-0.634227238060014
83.47,-0.674477648747147
83.48,-0.488474559503117
83.49,-0.519879345200024
83.5,-0.605054493370176
83.51,-0.609690442378385
83.52,-0.667030873356388
83.53,-0.715585479151167
83.54,-0.724018876143306
83.55,-0.721130901817532
83.56,-0.735015402008102
83.57,-0.725003099156021
83.58,-0.725377866309227
83.59,-0.675113458066951
83.6,-0.638324897216199
83.61,-0.581798224855752
83.62,-0.527626109603377
83.63,-0.379413078353572
83.64,-0.435509177883272
83.65,-0.581119345892845
83.66,-0.655032997323313
83.67,-0.645994759416013
83.68,-0.209942456029631
83.69,0.051997597202545
83.7,0.101801430792041
83.71,0.228779035082347
83.72,0.0756196721376535
83.73,0.151370197297875
83.74,0.134873205167875
83.75,-0.122652041932235
83.76,-0.0801373893675753
83.77,-0.130227221367812
83.78,0.0174811822901003
83.79,-0.0908437701536059
83.8,-0.188635392077012
83.81,-0.31688499422428
83.82,-0.574969645306933
83.83,-0.584401438484458
83.84,-0.700263684255067
83.85,-0.666569480908109
83.86,-0.695224460376551
83.87,-0.717205528101886
83.88,-0.708282496646548
83.89,-0.622821120920899
83.9,-0.522296076565476
83.91,-0.347853714054794
83.92,-0.522395375221777
83.93,-0.566640227939502
83.94,-0.603980398966055
83.95,-0.649937231434301
83.96,-0.666180057740431
83.97,-0.697548762993619
83.98,-0.718630248260896
83.99,-0.746796921035252
84,-0.726158459261147
84.01,-0.735335905507604
84.02,-0.746237575709762
84.03,-0.733013344832159
84.04,-0.648688064264351
84.05,-0.549688947458745
84.06,-0.021937781132339
84.07,0.34418769980231
84.08,0.420744257502489
84.09,0.432773122016052
84.1,0.0727144082145632
84.11,-0.251863730531412
84.12,-0.457252488371093
84.13,-0.452519554744338
84.14,-0.479409118738471
84.15,-0.449372082413332
84.16,-0.204844139787629
84.17,-0.162766612145082
84.18,-0.020898183213703
84.19,-0.0387212735034469
84.2,-0.0867007160510154
84.21,-0.134089857474199
84.22,-0.318993114703385
84.23,-0.22895546824434
84.24,-0.206603703505795
84.25,-0.238132215576013
84.26,-0.35068001398452
84.27,-0.377310186781277
84.28,-0.544339744981022
84.29,-0.637512871027092
84.3,-0.666475655890558
84.31,-0.704503963953375
84.32,-0.716845219867762
84.33,-0.720677149974284
84.34,-0.7346146423992
84.35,-0.739812808836019
84.36,-0.749839438567337
84.37,-0.747822971865828
84.38,-0.735078284896614
84.39,-0.744799164753302
84.4,-0.33010065913057
84.41,0.723208691033955
84.42,2.72587796620413
84.43,1.28298570277142
84.44,1.83495179932416
84.45,2.75506059502094
84.46,1.17776426568211
84.47,2.34452254358123
84.48,1.65723939979898
84.49,1.03598164730188
84.5,0.456903815490979
84.51,0.0478880627431025
84.52,0.153765347831897
84.53,0.206422942372253
84.54,0.0966013270664732
84.55,-0.0351323875866088
84.56,-0.0694027406026229
84.57,-0.228858264548655
84.58,-0.199600585199133
84.59,-0.200801516331214
84.6,-0.188114122645846
84.61,-0.189530990567805
84.62,-0.419631516852149
84.63,-0.347715985741553
84.64,-0.416229580657127
84.65,-0.590086727316745
84.66,-0.475955465917128
84.67,-0.30793678922486
84.68,0.0196968911216492
84.69,0.104774758989807
84.7,-0.0373410993582139
84.71,-0.147029793069909
84.72,-0.238166527815018
84.73,-0.317609778076778
84.74,-0.464394773970809
84.75,-0.647655128421702
84.76,-0.642331881074059
84.77,-0.601679294002183
84.78,-0.626335722122311
84.79,-0.640858679095651
84.8,-0.610989142031281
84.81,-0.619048783259149
84.82,-0.663258914563696
84.83,-0.643350408279722
84.84,-0.592441973070519
84.85,-0.678080895199811
84.86,-0.676033004996776
84.87,-0.73136069920231
84.88,-0.730873596316429
84.89,-0.752339570351621
84.9,-0.732897519045068
84.91,-0.744772859017327
84.92,-0.723543597659837
84.93,-0.600761619656135
84.94,-0.476882710852835
84.95,-0.446837906862924
84.96,-0.39999140189866
84.97,-0.391823555933726
84.98,0.00702409084702658
84.99,0.10900974643164
85,0.0848442419138729
85.01,-0.0225356192867898
85.02,-0.0463475260228593
85.03,-0.195089374303958
85.04,-0.273432183375966
85.05,-0.289562054400278
85.06,-0.355117554827883
85.07,-0.362101529740101
85.08,-0.360805776543364
85.09,-0.161179907520945
85.1,-0.0641934717903411
85.11,-0.0929275361091479
85.12,-0.240193041238698
85.13,-0.317800274472098
85.14,-0.393743751777077
85.15,-0.436243463227385
85.16,-0.566021904420114
85.17,-0.682394464532736
85.18,-0.694730016358701
85.19,-0.670535301214506
85.2,-0.639046022708089
85.21,-0.600287720203531
85.22,-0.512992850522132
85.23,-0.393444809593079
85.24,-0.201468015405526
85.25,-0.355645397264831
85.26,-0.354833945825553
85.27,-0.355464878322072
85.28,-0.549306793573015
85.29,-0.465652657742337
85.3,-0.61049600863993
85.31,-0.629988334353928
85.32,-0.639013374772388
85.33,-0.488319928458882
85.34,-0.661845332704312
85.35,-0.569945624702528
85.36,-0.420157841701613
85.37,-0.058286669167675
85.38,0.126467013504686
85.39,0.276323249012005
85.4,-0.0757951619455574
85.41,-0.498555498073569
85.42,-0.589456114801454
85.43,-0.673543361338249
85.44,-0.622211805148001
85.45,-0.533092373202123
85.46,-0.530531340632812
85.47,-0.535012686378658
85.48,-0.667315287786814
85.49,-0.677808196936192
85.5,-0.713048353856501
85.51,-0.724431516154198
85.52,-0.713973742590566
85.53,-0.696399230173043
85.54,-0.735456587893927
85.55,-0.741526848703515
85.56,-0.750369820872577
85.57,-0.744272350065083
85.58,-0.751866599021898
85.59,-0.7389457408465
85.6,-0.75411967717059
85.61,-0.745931588974964
85.62,-0.756680614512583
85.63,-0.761626841678488
85.64,-0.762134926876657
85.65,-0.75839158828174
85.66,-0.754763847780513
85.67,-0.755960924654651
85.68,-0.753378655047638
85.69,-0.761454451145066
85.7,-0.719596551490614
85.71,-0.700709275899172
85.72,-0.733107478193963
85.73,-0.741598896838675
85.74,-0.744026629601425
85.75,-0.747260597832581
85.76,-0.75183032869455
85.77,-0.763784108382534
85.78,-0.761767416680487
85.79,-0.767995926027721
85.8,-0.752335867964308
85.81,-0.760536928951996
85.82,-0.761717564932517
85.83,-0.758515059259613
85.84,-0.750541084051569
85.85,-0.748031431576584
85.86,-0.763876141392933
85.87,-0.739600141909382
85.88,-0.75860197661996
85.89,-0.763688080528676
85.9,-0.752232686894574
85.91,-0.766108173807915
85.92,-0.760636085546097
85.93,-0.751464788871216
85.94,-0.756366757492203
85.95,-0.75575791680024
85.96,-0.750433903869271
85.97,-0.75250062179404
85.98,-0.746788364181492
85.99,-0.753234365442156
86,-0.748777596152839
86.01,-0.755307098640098
86.02,-0.758859660079672
86.03,-0.740481750994086
86.04,-0.757761359403138
86.05,-0.768283394347155
86.06,-0.74381500496912
86.07,-0.74848158463588
86.08,-0.66831957400417
86.09,-0.744256940668132
86.1,-0.748032776060791
86.11,-0.746987744427349
86.12,-0.732158651762662
86.13,-0.746730608786971
86.14,-0.748655694874294
86.15,-0.738717047507331
86.16,-0.747547300999199
86.17,-0.757354804502312
86.18,-0.735751656238452
86.19,-0.748047905632914
86.2,-0.742813944992292
86.21,-0.731596599842986
86.22,-0.746936494450375
86.23,-0.7422544019109
86.24,-0.741482898565284
86.25,-0.755359614741586
86.26,-0.74387869134519
86.27,-0.670815279952786
86.28,-0.73251054885856
86.29,-0.737006271874708
86.3,-0.708728656692301
86.31,-0.742293925082064
86.32,-0.734131929243357
86.33,-0.732822297191791
86.34,-0.729545674898968
86.35,-0.751219734181036
86.36,-0.74876534590502
86.37,-0.737903529442743
86.38,-0.724331799688355
86.39,-0.747505860609693
86.4,-0.733282411187118
86.41,-0.743974276275567
86.42,-0.751730535475341
86.43,-0.740982895193131
86.44,-0.73722343222472
86.45,-0.748670591627219
86.46,-0.729077986779826
86.47,-0.732163889268472
86.48,-0.743955481030323
86.49,-0.750940413643773
86.5,-0.741411118575711
86.51,-0.733304137360428
86.52,-0.755589169547605
86.53,-0.748281077888487
86.54,-0.738614090380447
86.55,-0.742606335648403
86.56,-0.747072904069093
86.57,-0.753468345656441
86.58,-0.748340965446479
86.59,-0.741922167708853
86.6,-0.753145074882513
86.61,-0.754544824871802
86.62,-0.75992949462482
86.63,-0.75858525620028
86.64,-0.750731506908685
86.65,-0.749182615808523
86.66,-0.758766913511204
86.67,-0.755954820537008
86.68,-0.760551425157063
86.69,-0.76138804071918
86.7,-0.761206957848983
86.71,-0.729196807018771
86.72,-0.210514020042239
86.73,-0.178862963287859
86.74,2.08750086934125
86.75,2.70528313632941
86.76,3.31301418618477
86.77,3.2065490797109
86.78,2.88305703960827
86.79,1.35281028766485
86.8,0.529765918025863
86.81,-0.269415075791754
86.82,-0.196979839964326
86.83,0.0403832728471146
86.84,-0.161704562040987
86.85,-0.123202823783882
86.86,-0.264894001301413
86.87,-0.246049131758381
86.88,-0.410637688952424
86.89,-0.233484586224252
86.9,-0.343184540485379
86.91,-0.429899892059475
86.92,-0.565823445890733
86.93,-0.497894966292153
86.94,0.796117998243729
86.95,0.344369412458375
86.96,0.263211251152826
86.97,0.085687667815753
86.98,0.0632437371342993
86.99,-0.0823721085783276
87,0.277988747618798
87.01,-0.288742440626007
87.02,-0.287662778634068
87.03,-0.212722467125874
87.04,-0.301255855448125
87.05,-0.0594301993617122
87.06,0.307190966796151
87.07,0.761475307021659
87.08,1.23395003794136
87.09,2.74859260450773
87.1,4.50354007100224
87.11,3.62262458145448
87.12,3.46814208983011
87.13,1.4840127577243
87.14,5.5950959526919
87.15,2.64064332278228
87.16,3.8565391846488
87.17,1.22375048609499
87.18,2.96694497884907
87.19,1.34178716581961
87.2,1.69827644177334
87.21,2.31080563825479
87.22,2.77866494653499
87.23,1.73791615538931
87.24,0.673048793057954
87.25,0.0515962390215885
87.26,0.142851476283624
87.27,0.175979786343256
87.28,0.180583376661151
87.29,0.0760896785768054
87.3,0.00936647110895079
87.31,-0.0407865484406227
87.32,0.185144157438714
87.33,-0.0403412454448599
87.34,-0.160959758639303
87.35,-0.231721715582982
87.36,-0.397428370382448
87.37,-0.446130490643742
87.38,0.177028581397158
87.39,1.79097008785734
87.4,1.51602828929615
87.41,0.894323187995432
87.42,1.88794196171256
87.43,2.52730170671849
87.44,1.77913360091833
87.45,1.22146237153702
87.46,1.04637122855932
87.47,0.840370690958854
87.48,-0.220434433707957
87.49,0.160011938189726
87.5,-0.264161189887331
87.51,0.0750849855416669
87.52,0.285643504279938
87.53,0.458418822722039
87.54,1.67742501369574
87.55,3.18982705814418
87.56,1.47685366758422
87.57,0.490905524746067
87.58,2.3546430511371
87.59,1.57554326727958
87.6,1.76108096257455
87.61,1.94078346543281
87.62,1.1075065350798
87.63,1.74462836904105
87.64,1.40604400054444
87.65,0.631866082392197
87.66,0.0494148972649268
87.67,-0.0796370983508375
87.68,0.0174371074848045
87.69,-0.195930138053711
87.7,-0.0272650081249267
87.71,0.153186974100653
87.72,0.222106445552456
87.73,-0.0934562327051628
87.74,-0.371901665129126
87.75,-0.342982420284849
87.76,0.0555641368018901
87.77,1.35864490792524
87.78,0.808384652745262
87.79,0.419426314058163
87.8,0.957229570925657
87.81,1.75880671325844
87.82,1.45875483927704
87.83,0.991722091078011
87.84,0.118693763531135
87.85,-0.253896727913806
87.86,-0.457703125488068
87.87,-0.294813223519477
87.88,-0.450116643791101
87.89,-0.321880456815815
87.9,0.12397874563514
87.91,0.342166023616167
87.92,0.190420485125346
87.93,0.184930863179399
87.94,-0.00334138124290361
87.95,0.106745153316892
87.96,0.175368838717502
87.97,0.35421968420602
87.98,0.438437081325372
87.99,0.710569891157047
88,0.766565427665751
88.01,0.905081369840301
88.02,0.881894617568568
88.03,0.51273321949687
88.04,0.0974525498672852
88.05,-0.320630460293013
88.06,-0.40015702696739
88.07,-0.455276271430664
88.08,-0.415380060270173
88.09,-0.468271968709196
88.1,-0.43173281475942
88.11,-0.398538351089129
88.12,-0.614073762681344
88.13,-0.672425997530543
88.14,-0.709493098442213
88.15,-0.67686697079023
88.16,-0.713058560079022
88.17,-0.716623868388673
88.18,-0.338151536951494
88.19,-0.368423802416474
88.2,-0.568480848800262
88.21,-0.643011088539357
88.22,-0.699919108823537
88.23,-0.718689066810035
88.24,-0.715884666007805
88.25,-0.744105533554465
88.26,-0.741471332305159
88.27,-0.737873447798848
88.28,-0.733667176107381
88.29,-0.732236054537606
88.3,-0.741403757038114
88.31,-0.723254847753212
88.32,-0.722372210532456
88.33,-0.72010105498862
88.34,-0.728701497239102
88.35,-0.697603054741515
88.36,-0.698958293004194
88.37,-0.699914530002154
88.38,-0.734894476261513
88.39,-0.711779214858448
88.4,-0.709065294089203
88.41,-0.74143882486406
88.42,-0.720954171351858
88.43,-0.73120338156769
88.44,-0.701062181033891
88.45,-0.725394611786673
88.46,-0.71012095696802
88.47,-0.734408901686532
88.48,-0.742648846090652
88.49,-0.700557665258838
88.5,-0.720918334931488
88.51,-0.740334518207475
