Unnamed: 0,POS_sentence,POS_word,base,dep,freq,function,index_s,ld20,length,open,story,type,v_onset,word,xmax,xmin,local_freq,entropy,isV,isN,isC,is_key,is_key_and_C,duration,freq_binary,freq_quart,sc_onset,ivc_avg,Entropy_Roark,Surprisal_Roark,env_avg
1981,NN,N,Brücke,28.0,10.0,pn,31.0,1.65,0.35,0.0,9.0,low,155.97,Brücke,156.17,155.82,0.000247525,5.09e-07,0,1,1,0,0,0.3499999999999943,1,3,154.5779,-0.5287292817070894,7.757999999999999,10.312000000000001,0.33651641378504843
1982,ADV,ADV,hinüber,24.0,11.0,adv,32.0,2.85,0.58,0.0,9.0,low,156.2,hinüber,156.75,156.17,0.000247525,5.09e-07,1,1,1,0,0,0.5800000000000125,1,3,154.8079,-0.4131760614912517,2.228,9.511000000000001,0.05065394005490637
1983,APPR,PREP,in,24.0,1.0,pp,33.0,1.7,0.16,0.0,9.0,low,156.75,in,156.91,156.75,0.019059406,1.87e-05,0,0,0,0,0,0.1599999999999966,0,1,155.3579,-0.5680597335321614,3.417,1.0659999999999998,0.055602757171068024
1984,ART,ART,die,36.0,0.0,det,34.0,1.25,0.13,1.0,9.0,low,156.94,die,157.04,156.91,0.109653465,6e-05,0,0,0,0,0,0.12999999999999545,0,1,155.5479,-0.3784775231201301,5.6679999999999975,1.8880000000000001,-0.1375861424934229
1985,ADJA,ADJA,wei_,36.0,7.0,attr,35.0,1.2,0.52,2.0,9.0,low,157.12,wei_en,157.56,157.04,0.000990099,1.7e-06,1,1,1,0,0,0.5200000000000102,1,3,155.7279,-0.4387544016751762,7.997000000000001,7.085,0.15812420190122534
1986,NN,N,Ast,33.0,13.0,pn,36.0,2.15,0.38,0.0,9.0,low,157.56,_ste,157.94,157.56,0.000247525,5.09e-07,0,1,1,0,0,0.37999999999999545,1,4,156.1679,-0.5003437409540908,7.501,4.63,-0.04529858343415576
1987,ART,ART,eine,38.0,3.0,det,37.0,1.6,0.24,1.0,9.0,low,157.94,eines,158.18,157.94,0.018564356,1.83e-05,0,0,0,0,0,0.2400000000000091,0,2,156.5479,-0.3471521457822269,4.078,3.312,0.28877987416326895
1988,NN,N,Gummibaum,36.0,17.0,gmod,38.0,3.8,0.57,0.0,9.0,low,158.31,Gummibaumes,158.84,158.27,0.000247525,5.09e-07,0,1,1,0,0,0.5699999999999932,1,4,156.9179,-0.3370294366891505,8.085,3.9730000000000003,-0.11325091161654974
1989,KON,KON,und,24.0,1.0,kon,39.0,1.45,0.19,0.0,9.0,low,159.71,und,159.9,159.71,0.048514851,3.63e-05,0,0,0,0,0,0.18999999999999773,0,1,158.3179,-0.2323236994481372,3.0039999999999996,0.204,0.1279982864981883
1990,VVFIN,V,lassen,39.0,6.0,cj,40.0,1.35,0.3,0.0,9.0,low,159.94,lie_,160.2,159.9,0.000990099,1.7e-06,1,1,1,0,0,0.2999999999999829,1,2,158.5479,0.08893366734664752,6.695,6.263,-0.16506971752109723
1991,PRF,PRO,sie,40.0,3.0,objd,41.0,1.4,0.19,0.0,9.0,low,160.31,sich,160.5,160.31,0.016831683,1.7e-05,0,1,0,0,0,0.18999999999999773,0,2,158.9179,1.3816372906043015,2.106,3.305,-0.030310424272053778
1992,APPR,PREP,mit,40.0,2.0,pp,43.0,1.45,0.185,0.0,9.0,low,160.67,mit,160.795,160.61,0.006930693000000001,8.53e-06,0,0,0,0,0,0.18499999999997385,0,1,159.2779,0.5414537978734675,4.248,2.6210000000000004,-0.17608965782817648
1993,ART,ART,die,45.0,0.0,det,44.0,1.6,0.165,1.0,9.0,low,160.84,dem,160.96,160.795,0.109653465,6e-05,0,0,0,0,0,0.16500000000002046,0,1,159.4479,0.2495304399132829,5.276,1.2329999999999999,0.05482701620499048
1994,NN,N,Mädchen,43.0,8.0,pn,45.0,1.45,0.47,0.0,9.0,low,161.05,Mädchen,161.43,160.96,0.002227723,3.37e-06,0,1,1,1,1,0.4699999999999989,1,3,159.6579,0.2957114218045272,7.999,9.289,0.4807570022544048
1995,APPR,PREP,auf,45.0,2.0,pp,46.0,1.3,0.18,0.0,9.0,low,161.43,auf,161.61,161.43,0.014356436,1.51e-05,0,0,0,0,0,0.18000000000000682,0,1,160.0379,-0.2268959382143886,3.9360000000000004,2.775,0.5686191316853909
1996,ART,ART,die,48.0,0.0,det,47.0,1.15,0.13,1.0,9.0,low,161.64,der,161.74,161.61,0.109653465,6e-05,0,0,0,0,0,0.12999999999999545,0,1,160.2479,-0.4170068248979269,5.391,1.882,0.16053083964602902
1997,NN,N,Schulter,46.0,11.0,pn,48.0,1.85,0.53,0.0,9.0,low,161.84,Schulter,162.27,161.74,0.000742574,1.32e-06,0,1,1,0,0,0.5300000000000011,1,3,160.4479,0.021244477203404805,7.397,1.6680000000000001,0.015059283860423578
1998,APPR,PREP,an,43.0,4.0,kon,50.0,1.2,0.15,0.0,9.0,low,162.59,an,162.74,162.59,0.008415842,9.95e-06,0,0,0,1,0,0.15000000000000568,0,2,161.1979,3.022197694556956,4.3180000000000005,2.983,0.7031473095453149
1999,ART,ART,die,52.0,0.0,det,51.0,1.25,0.15,1.0,9.0,low,162.77,den,162.89,162.74,0.109653465,6e-05,0,0,0,0,0,0.14999999999997726,0,1,161.3779,4.381623035930076,4.845,1.5290000000000001,0.9156081961615907
2000,NN,N,Luftwurzel,50.0,24.0,pn,52.0,4.1,1.05,0.0,9.0,low,163.0,Luftwurzeln,163.94,162.89,0.000247525,5.09e-07,0,1,1,0,0,1.0500000000000114,1,4,161.6079,0.8378143895181888,7.6629999999999985,1.734,0.40430527392211674
2001,KON,KON,und,50.0,1.0,kon,53.0,1.45,0.11,0.0,9.0,low,164.11,und,164.22,164.11,0.048514851,3.63e-05,0,0,0,0,0,0.10999999999998522,0,1,162.7179,0.26494702584147944,4.501,0.5760000000000001,-0.08889129757511953
2002,APPR,PREP,an,53.0,4.0,cj,54.0,1.2,0.14,0.0,9.0,low,164.22,an,164.36,164.22,0.008415842,9.95e-06,0,0,0,0,0,0.14000000000001478,0,2,162.8279,0.4885909491129613,5.195,3.7969999999999997,0.5743267189685813
2003,NN,N,Strick,54.0,13.0,pn,55.0,1.7,0.61,0.0,9.0,low,164.62,Stricken,164.97,164.36,0.000247525,5.09e-07,0,1,1,1,1,0.6099999999999852,1,4,163.2279,0.4453955522080312,6.285,1.8119999999999998,0.2025025829559215
2004,APPR,PREP,von,55.0,2.0,pp,56.0,1.0,0.13,0.0,9.0,low,164.97,von,165.1,164.97,0.012376238,1.35e-05,0,0,0,0,0,0.12999999999999545,0,1,163.5779,0.8919222580820628,3.658,2.0340000000000003,0.43348280291569574
2005,NN,N,Schlingpflanze,56.0,19.0,pn,57.0,3.75,1.06,0.0,9.0,low,165.35,Schlingpflanzen,166.16,165.1,0.00049505,9.33e-07,0,1,1,0,0,1.0600000000000025,1,4,163.9579,0.11746026748777692,6.926,1.6540000000000001,-0.06728362510539297
2006,APPR,PREP,in,40.0,1.0,objp,58.0,1.7,0.19,0.0,9.0,low,166.59,in,166.78,166.59,0.019059406,1.87e-05,0,0,0,0,0,0.18999999999999773,0,1,165.1979,2.9941249583311005,3.642,1.597,0.8483754263807597
2007,ART,ART,die,60.0,0.0,det,59.0,1.2,0.14,1.0,9.0,low,166.81,das,166.92,166.78,0.109653465,6e-05,0,0,0,0,0,0.13999999999998636,0,1,165.4179,2.8693451983784217,5.733,3.866,1.0954385515944798
2008,NN,N,Gartendickicht,58.0,30.0,pn,60.0,4.35,0.83,0.0,9.0,low,167.09,Gartendickicht,167.85,167.02,0.000247525,5.09e-07,0,1,1,0,0,0.8299999999999841,1,4,165.6979,0.5824815219043139,8.011000000000001,1.72,0.20337311990768808
2009,ADV,ADV,hinab,40.0,11.0,adv,61.0,2.35,0.25,0.0,9.0,low,168.01,hinab,168.21,167.96,0.000742574,1.32e-06,1,1,1,1,1,0.25,1,3,166.6179,0.2644460692745517,3.9930000000000003,7.523,-0.17199939168917772
2010,ADJA,ADJA,breitlappig,2.0,30.0,attr,1.0,4.7,0.83,1.0,9.0,low,169.7,Breitlappige,170.41,169.58,0.000247525,5.09e-07,1,1,1,0,0,0.8299999999999841,1,4,168.3079,-0.5060502248533856,5.939,3.66,0.5927784499638437
2011,NN,N,Bananenstaude,3.0,19.0,subj,2.0,5.0,1.17,1.0,9.0,low,170.47,Bananenstauden,171.58,170.41,0.000247525,5.09e-07,0,1,1,0,0,1.1700000000000157,1,4,169.0779,-0.5337716103919029,7.487999999999999,1.943,-0.020904711760143205
2012,VVFIN,V,verstecken,0.0,12.0,root,3.0,2.25,0.65,0.0,9.0,low,171.83,versteckten,172.48,171.83,0.000247525,5.09e-07,1,1,1,0,0,0.6499999999999773,1,4,170.4379,-0.4040451084490414,6.206,10.655,-0.3482484643525356
2013,ART,ART,die,5.0,0.0,part,4.0,1.25,0.11,1.0,9.0,low,172.52,die,172.59,172.48,0.109653465,6e-05,0,0,0,0,0,0.11000000000001364,0,1,171.1279,-0.4466910271858171,5.4860000000000015,0.909,-0.5295430256576198
2014,PIS,PRO,beide,3.0,8.0,obja,5.0,1.45,0.26,0.0,9.0,low,172.66,beiden,172.85,172.59,0.000990099,1.7e-06,0,1,0,0,0,0.2599999999999909,1,3,171.2679,-0.5057287708326218,7.8820000000000014,1.111,-0.3932425583373919
2015,NE,N,Samir,2.0,15.0,subj,1.0,1.85,0.59,1.0,9.0,low,174.33,Samir,174.92,174.33,0.013861386000000002,1.47e-05,0,1,1,0,0,0.589999999999975,1,4,172.9379,-0.5208406757021932,5.939,10.615,0.7488595990360778
2016,VVFIN,V,bemerken,0.0,12.0,root,2.0,2.7,0.62,0.0,9.0,low,175.24,bemerkte,175.83,175.21,0.00049505,9.33e-07,1,1,1,0,0,0.6200000000000045,1,4,173.8479,-0.4077748223389925,7.307,9.359,0.5815016289066925
2017,ADV,ADV,erst,2.0,6.0,adv,3.0,1.7,0.22,0.0,9.0,low,175.83,erst,176.05,175.83,0.001237624,2.05e-06,1,1,1,0,0,0.21999999999999886,1,2,174.4379,-0.5674598406985044,5.6960000000000015,4.7139999999999995,-0.06730673287892325
2018,ADV,ADV,jetzt,2.0,5.0,adv,4.0,1.9,0.37,0.0,9.0,low,176.32,jetzt,176.52,176.15,0.002475248,3.68e-06,1,1,1,0,0,0.37000000000000455,0,2,174.9279,-0.4938661989690814,4.641,3.537,-0.029764282787063428
2019,APPR,PREP,in,2.0,1.0,pp,5.0,1.7,0.15,0.0,9.0,low,176.7,in,176.85,176.7,0.019059406,1.87e-05,0,0,0,0,0,0.15000000000000568,0,1,175.3079,-0.5082750290212373,3.733,0.89,0.6324596773208254
2020,ART,ART,die,7.0,0.0,det,6.0,1.6,0.22,1.0,9.0,low,176.88,dem,177.07,176.85,0.109653465,6e-05,0,0,0,0,0,0.21999999999999886,0,1,175.4879,-0.39243337210215296,4.944,2.7569999999999997,0.688762387170316
2021,NN,N,Lichtstreife,5.0,30.0,pn,7.0,2.7,0.91,0.0,9.0,low,177.16,Lichtstreifen,177.98,177.07,0.000247525,5.09e-07,0,1,1,1,1,0.9099999999999966,1,4,175.7679,1.7635472788204305,8.009,1.787,0.3237063475123355
2022,ART,ART,die,9.0,0.0,det,8.0,1.15,0.11,1.0,9.0,low,178.01,der,178.09,177.98,0.109653465,6e-05,0,0,0,0,0,0.11000000000001364,0,1,176.6179,0.08630041694951343,4.232,0.847,0.7772937327041669
2023,NN,N,Nachtfeuer,7.0,22.0,gmod,9.0,2.75,0.84,0.0,9.0,low,178.19,Nachtfeuer,178.93,178.09,0.000247525,5.09e-07,0,1,1,0,0,0.8400000000000034,1,4,176.7979,0.4021773906496975,8.088,1.8159999999999998,0.05227894824369535
2024,PRELS,PRO,die,15.0,0.0,subj,11.0,1.25,0.14,1.0,9.0,low,179.42,die,179.51,179.37,0.109653465,6e-05,0,1,0,0,0,0.13999999999998636,0,1,178.0279,-0.5501884843114263,4.394,1.369,-0.3367756963897139
2025,APPR,PREP,durch,15.0,4.0,objp,12.0,1.85,0.18,2.0,9.0,low,179.58,durch,179.69,179.51,0.001732673,2.73e-06,0,0,0,0,0,0.18000000000000682,0,2,178.1879,-0.4585463480151138,7.723,3.846,0.45488975197936266
2026,ART,ART,die,14.0,0.0,det,13.0,1.25,0.09,3.0,9.0,low,179.79,die,179.85,179.76,0.109653465,6e-05,0,0,0,0,0,0.09000000000000341,0,1,178.3979,-0.5647842195587813,5.053999999999999,0.768,-0.3511443847535488
2027,NN,N,Blattspalt,12.0,30.0,pn,14.0,3.65,0.76,2.0,9.0,low,180.07,Blattspalten,180.71,179.95,0.000247525,5.09e-07,0,1,1,1,1,0.7600000000000193,1,4,178.6779,-0.060916259982775375,8.041,1.808,0.17282477309496427
2028,VVFIN,V,fallen,9.0,9.0,rel,15.0,1.5,0.46,0.0,9.0,low,180.86,fielen,181.32,180.86,0.001980198,3.05e-06,1,1,1,0,0,0.4599999999999795,1,3,179.4679,0.8037605611203229,6.359,2.62,-0.0014944921671872602
2029,KOUS,KOUS,dass,20.0,4.0,konj,17.0,1.15,0.19,1.0,9.0,low,181.8,dass,181.92,181.73,0.004950495,6.5000000000000004e-06,0,0,0,0,0,0.18999999999999773,0,2,180.4079,0.09002805750589042,5.7360000000000015,6.962999999999999,-0.4333324186429701
2030,PPER,PRO,er,20.0,3.0,subj,18.0,1.15,0.2,2.0,9.0,low,181.92,er,182.12,181.92,0.025,2.28e-05,0,1,0,0,0,0.20000000000001705,0,2,180.5279,-0.3386946860537504,4.638999999999999,1.2930000000000001,-0.465979916327698
2031,ADJD,ADV,splitternackt,20.0,17.0,pred,19.0,3.9,0.69,3.0,9.0,low,182.4,splitternackt,182.81,182.12,0.000247525,5.09e-07,1,1,1,1,1,0.6899999999999977,1,4,181.0079,0.30201095766481983,5.63,3.31,0.07276422583967058
2032,VAFIN,V,sein,2.0,4.0,objc,20.0,1.1,0.22,0.0,9.0,low,183.01,war,183.18,182.96,0.011386138999999998,1.26e-05,1,1,1,0,0,0.21999999999999886,0,2,181.6179,0.23905770810878946,7.028,3.178,-0.32088266984021335
2033,ART,ART,die,3.0,0.0,det,1.0,1.2,0.15,1.0,9.0,low,184.31,Das,184.41,184.26,0.109653465,6e-05,0,0,0,0,0,0.15000000000000568,0,1,182.9179,-0.3643647497548812,5.939,1.824,-0.4846018202633166
2034,ADJA,ADJA,jung,3.0,11.0,attr,2.0,1.55,0.32,2.0,9.0,low,184.65,junge,184.82,184.5,0.001237624,2.05e-06,1,1,1,0,0,0.3199999999999932,1,3,183.2579,-0.4712516721706049,7.3210000000000015,6.191,0.3727357997071307
2035,NN,N,Mädchen,4.0,8.0,subj,3.0,1.45,0.56,1.0,9.0,low,184.91,Mädchen,185.38,184.82,0.002227723,3.37e-06,0,1,1,0,0,0.5600000000000023,1,3,183.5179,-0.5946141881644381,7.487,5.4220000000000015,0.35911488626719296
2036,VVFIN,V,erraten,0.0,14.0,root,4.0,1.95,0.6,0.0,9.0,low,185.7,erriet,186.3,185.7,0.000247525,5.09e-07,1,1,1,0,0,0.6000000000000227,1,4,184.3079,-0.5200738123955966,6.314,2.8930000000000002,0.29556237090425946
