time,ivc_raw,ivc_standarized
68.99,14503739.481212266,2.2039009988480758
69.0,12736378.441662911,1.805634812825144
69.01,10472375.851754198,1.2954528769039502
69.02,9313156.800052924,1.0342285202756603
69.03,9660559.449866327,1.1125140121809942
69.04,10694264.913846048,1.3454544942882847
69.05,11256865.804119773,1.4722338595726723
69.06,10850903.096389297,1.380752144372826
69.07,9931306.984538483,1.1735256479452894
69.08,9313944.936124017,1.034406122893392
69.09,9278054.89170273,1.0263184765166764
69.1,9192156.838084185,1.0069617692927955
69.11,8035962.776380065,0.7464190793992381
69.12,5406770.020993775,0.15394332171601038
69.13,2142861.241657557,-0.5815625947233669
69.14,-39438.05928551388,-1.0733330931659042
69.15,289736.3191381148,-0.9991552532692662
69.16,3171923.03144772,-0.3496685419348307
69.17,7095489.870748868,0.5344880993663484
69.18,9951547.996636853,1.1780868612510422
69.19,10434969.937256113,1.2870236366024606
69.2,8863226.15409648,0.9328388447481303
69.21,6823786.857245205,0.4732611511098492
69.22,5948858.7133569,0.27610036329517174
69.23,6761173.3123780005,0.4591514943110348
69.24,8439420.270706523,0.837336256983247
69.25,9607356.834069008,1.1005250623253133
69.26,9456516.840872735,1.0665340059165318
69.27,8294905.699517902,0.8047706035575569
69.28,7126877.202290054,0.5415610813675432
69.29,6679106.290498014,0.44065809139504836
69.3,6731070.230495458,0.45236791170362745
69.31,6331124.688194555,0.3622421353712102
69.32,4718718.252506116,-0.0011057868078400439
69.33,2161204.6781804156,-0.5774289908139045
69.34,-41086.30823498884,-1.0737045180236633
69.35,-454940.1013891888,-1.166964450817403
69.36,1362352.5561727204,-0.7574464183280103
69.37,4416779.611880314,-0.06914618609470519
69.38,6901542.375543281,0.49078297773261287
69.39,7447521.39960547,0.6138166865764012
69.4,6057449.67221951,0.3005708059806189
69.41,4019833.7699848646,-0.1585959945784728
69.42,2888338.2295856862,-0.4135729932180044
69.43,3327762.958167618,-0.3145507749048113
69.44,4706611.013103,-0.0038340941273084374
69.45,5706822.209252128,0.22155861816724354
69.46,5418349.540803716,0.1565527100002842
69.47,4029668.1821835786,-0.15637985777874006
69.48,2586686.8463972597,-0.4815486604430947
69.49,2063869.0286330043,-0.5993631044680092
69.5,2541825.9410680737,-0.4916578465500524
69.51,3174767.78408194,-0.34902749081032564
69.52,2961890.4938678313,-0.3969983493769984
69.53,1664598.683413612,-0.6893367284328857
69.54,88200.18372316025,-1.0445704379436898
69.55,-528766.1900893849,-1.1836007996548283
69.56,466334.9910045689,-0.9593596043174812
69.57,2545794.3238712214,-0.4907635908499881
69.58,4334695.640974239,-0.08764340839101378
69.59,4630263.987447383,-0.021038523806153574
69.6,3310182.9829724906,-0.3185123365295524
69.61,1414996.4290381733,-0.7455833784655121
69.62,343736.98817092704,-0.9869864660112486
69.63,800609.0860207272,-0.8840325681719416
69.64,2314501.95349405,-0.5428841978708417
69.65,3681870.491904987,-0.23475437012521494
69.66,3944686.0395113006,-0.17553016894027543
69.67,3105700.103885283,-0.3645915555112132
69.68,2024930.8894668482,-0.6081376241216105
69.69,1624277.4898888806,-0.6984229126372642
69.7,2087769.6348578818,-0.5939772194836683
69.71,2728529.936221679,-0.4495850123067275
69.72,2623518.6484256024,-0.4732487935851492
69.73,1470395.786019651,-0.7330994037034784
69.74,-67358.91418245679,-1.0796249215707787
69.75,-836639.9981429906,-1.2529786599595516
69.76,-116873.69420272562,-1.0907828356297338
69.77,1766290.380619254,-0.6664210006953223
69.78,3648779.5153356576,-0.24221126022017903
69.79,4404426.815110956,-0.071929828568403
69.8,3791776.564318274,-0.2099875730185179
69.81,2596212.5451561455,-0.4794020907105899
69.82,1964653.6605206316,-0.6217208035282143
69.83,2482970.2490642346,-0.5049206895434039
69.84,3745302.3647848936,-0.22046030710195547
69.85,4748885.514463075,0.005692258466155737
69.86,4762967.66816249,0.008865603085252187
69.87,3932894.183135471,-0.17818740623352786
69.88,3111451.852742018,-0.36329542697331263
69.89,3067462.3169707623,-0.3732082542024364
69.9,3757712.2140717446,-0.21766380812184116
69.91,4309488.272864645,-0.09332376578943416
69.92,3768187.3767942567,-0.21530328131825818
69.93,2003305.9703745898,-0.6130106941153478
69.94,-7953.356248601248,-1.0662381689732938
69.95,-822090.7171369791,-1.2497000504813673
69.96,359546.06858197664,-0.9834239668846163
69.97,2985861.5917409495,-0.3915965794437065
69.98,5456197.010029534,0.16508145250500209
69.99,6247843.168054614,0.34347505119876315
70.0,5027821.363604242,0.06854909093930249
70.01,2889865.958737728,-0.41322872690849305
70.02,1520302.3584536915,-0.7218532011359201
70.03,1925621.8729661081,-0.6305164263891558
70.04,3697361.2442277744,-0.2312636046799183
70.05,5372304.582240634,0.14617670327492466
70.06,5593531.084522744,0.19602901603924536
70.07,4159957.9543833765,-0.12701969339204452
70.08,2152312.6527052317,-0.5794327653640797
70.09,1057181.3560804026,-0.8262152591166466
70.1,1594753.311883177,-0.7050760420809188
70.11,3173455.2375307838,-0.34932326677075975
70.12,4383757.080626012,-0.07658765237192226
70.13,4119267.055767998,-0.1361891888345404
70.14,2431503.843576042,-0.5165183928781557
70.15,458144.3480814695,-0.9612053257320996
70.16,-487983.51909343764,-1.1744106237541956
70.17,75229.64055175458,-1.0474932865546553
70.18,1490825.2980149982,-0.7284957128657696
70.19,2561862.373540423,-0.48714273426473054
70.2,2537513.8586230106,-0.49262955328726193
70.21,1676664.2402011976,-0.6866178140874274
70.22,951917.1660461201,-0.8499360306803541
70.23,1172496.06706931,-0.8002296516996137
70.24,2274022.6299098763,-0.5520060159124841
70.25,3368701.5727993385,-0.30532545786681936
70.26,3507935.7952010506,-0.2739497052735983
70.27,2513831.387584958,-0.4979662825716919
70.28,1176187.0727746796,-0.7993979015750091
70.29,634513.2841179398,-0.9214614466285533
70.3,1439683.6120236835,-0.7400202422464427
70.31,3062906.283572624,-0.3742349340965074
70.32,4266020.601699966,-0.1031189933760228
70.33,4053133.9414971587,-0.1510919634239258
70.34,2452201.9181840606,-0.5118541827661938
70.35,507524.4285938469,-0.9500777655499512
70.36,-508146.041721873,-1.1789541498409057
70.37,-37286.82665542412,-1.0728483233901416
70.38,1398563.08343071,-0.7492865527079126
70.39,2675327.3797989874,-0.4615739487826261
70.4,2973289.1612461554,-0.3944297153056789
70.41,2379541.606081448,-0.5282278295360253
70.42,1724132.6362558794,-0.6759210426693222
70.43,1823291.0091237535,-0.6535761872093435
70.44,2777125.7836091206,-0.4386341752324398
70.45,3900813.1309533976,-0.18541671479597915
70.46,4326598.4696287485,-0.08946806644173393
70.47,3754137.4102961915,-0.2184693727085953
70.48,2711119.6887773946,-0.45350832661104123
70.49,2104261.818205179,-0.5902607864437085
70.5,2439789.779426677,-0.5146511976673206
70.51,3372569.238018857,-0.3044538983827516
70.52,3971429.578316332,-0.16950364297173204
70.53,3490975.4352043555,-0.27777163963692564
70.54,2013685.8610812984,-0.6106716363956247
70.55,425780.305296493,-0.9684984048459983
70.56,-263877.87408114824,-1.1239095102250596
70.57,289316.5613135901,-0.9992498436467192
70.58,1513709.857449257,-0.7233387890676638
70.59,2406415.952998352,-0.5221718265977793
70.6,2351628.1876076898,-0.5345179821792229
70.61,1595937.4741077137,-0.7048091969020078
70.62,991836.6719211933,-0.8409403648277
70.63,1231589.3387971914,-0.7869132712747736
70.64,2221683.636046103,-0.56380035277968
70.65,3134749.362609687,-0.3580454468101231
70.66,3109686.7409591656,-0.36369318630031466
70.67,2018869.1724437177,-0.6095036024732483
70.68,646017.4614240302,-0.9188690364098713
70.7,93235.05874764653,-1.0434358534257377
70.71,877807.0587937323,-0.8666363817125828
70.72,2458377.9332306157,-0.5104624479127204
70.73,3604366.5551574915,-0.25221950407320454
70.74,3344313.0974819446,-0.3108212817704908
70.75,1746734.32004932,-0.6708278635165187
70.76,-99256.24215851884,-1.0868128287799295
70.77,-906195.3511971538,-1.268652619359168
70.78,-171574.97602294487,-1.1031095025605941
70.79,1456199.4364555287,-0.736298481803442
70.8,2718940.319046401,-0.4517459857424619
70.81,2760902.9816481113,-0.4422899044915073
70.82,1797800.488687246,-0.6593203516029278
70.83,905950.7058816534,-0.8602943481746365
70.84,1107991.8144034566,-0.8147653702747155
70.85,2504663.624023379,-0.5000321933541098
70.86,4168572.7572926683,-0.12507838959432263
70.87,4897635.667602258,0.03921237961592086
70.88,4220338.332198955,-0.1134132698910683
70.89,2825733.2486164416,-0.427680720184203
70.9,2043663.7471885246,-0.6039162660452638
70.91,2767857.931546876,-0.4407226404700779
70.92,4679630.758843717,-0.009913962768360611
70.93,6412276.25361871,0.38052924464205246
70.94,6560235.850030938,0.4138712176910996
70.95,4764853.289797763,0.009290518719442035
70.96,2035846.778001357,-0.6056777819069159
70.97,55474.86530325878,-1.0519449287589921
70.98,-2751.501571630852,-1.0650659564054696
70.99,1754770.6001400365,-0.6690169270129293
71.0,4138355.1760494676,-0.13188777407392857
71.01,5835066.392446149,0.2504578190534032
71.02,6350682.879070806,0.3666494782465398
71.03,6210690.1897250805,0.33510280882859694
71.04,6326623.639051295,0.36122784591066787
71.05,7112903.923574931,0.5384122711948767
71.06,8117010.897177536,0.7646828779282389
71.07,8467858.514759986,0.8437446765098253
71.08,7740234.5040668165,0.6797781563067047
71.09,6466173.511668566,0.3926747287396782
71.1,5805923.111412741,0.24389052288378224
71.11,6596258.206875978,0.42198868002685935
71.12,8543728.312671714,0.8608415652453262
71.13,10263529.945785347,1.2483904711048917
71.14,10215361.2504389,1.2375358906586567
71.15,7865417.694059496,0.7079875773117535
71.16,4188257.421457392,-0.12064254658059079
71.17,1097976.173566735,-0.8170223460636771
71.18,202605.1557356136,-1.0187898357657226
71.19,1784357.006015591,-0.6623497748224588
71.2,4728130.890291302,0.001015305185948191
71.21,7398411.345923459,0.6027499756228186
71.22,8766632.384708535,0.9110719101677885
71.23,8952401.263034515,0.9529340203971229
71.24,8847552.074038861,0.9293067672923787
71.25,9220675.024248075,1.0133882033838626
71.26,10070382.028547296,1.2048655304644178
71.27,10732081.526131205,1.3539762833319982
71.28,10585565.607401099,1.3209596360038642
71.29,9708705.366736839,1.1233634596088302
71.3,8883910.167281011,0.9374998861869251
71.31,8927256.525461068,0.9472677764844035
71.32,9902090.624198427,1.1669418837105225
71.33,10905480.722365044,1.393050946062541
71.34,10666329.617099443,1.3391594114830614
71.35,8530065.629150892,0.8577627461840757
71.36,5066276.31506797,0.07721472660198583
71.37,1802267.8722662667,-0.6583136485130081
71.38,251351.38817782275,-1.0078051101531813
71.39,944314.5610355169,-0.8516492406208561
71.4,3163000.456185476,-0.3516792007304453
71.41,5531316.2870503105,0.1820092150200642
71.42,6976307.721995945,0.5076309837212353
71.43,7332042.051278608,0.5877939789386454
71.44,7191166.605195838,0.5560483845976216
71.45,7224427.690970764,0.5635436079719803
71.46,7584660.427865504,0.6447202973937708
71.47,7882303.452979526,0.7117927006864873
71.48,7695479.678691195,0.6696928747996416
71.49,7109201.55228863,0.5375779598920701
71.5,6758282.223958172,0.45850000164334886
71.51,7289727.26168545,0.5782585475884516
71.52,8688027.529603122,0.8933586896400233
71.53,10070678.380732032,1.20493231198313
71.54,10209297.947409684,1.2361695549082865
71.55,8439047.81450012,0.8372523257946186
71.56,5267349.781634662,0.12252565110915112
71.57,2179317.8542562714,-0.5733472749725661
71.58,730665.1681853667,-0.8997940887489105
71.59,1560260.8154855752,-0.7128487578301497
71.6,4021583.854045842,-0.15820162167526414
71.61,6673526.040364489,0.4394006092575562
71.62,8243619.406945613,0.7932134877895021
71.63,8361244.04187027,0.8197196252936577
71.64,7580641.987844656,0.6438147615439632
71.65,6776546.687303095,0.462615809332531
71.66,6448076.128610592,0.38859657177785395
71.67,6468273.949673241,0.3931480521944675
71.68,6399659.738854233,0.37768617460502635
71.69,6022541.772851636,0.29270448119909004
71.7,5579351.827433009,0.19283378964497827
71.71,5522989.083397297,0.18013272031133876
71.72,6011624.3654792085,0.2902442967216819
71.73,6626219.315703244,0.42874026969904977
71.74,6603979.497009922,0.4237286350807551
71.75,5437667.195616246,0.16090584924740478
71.76,3361240.6056200084,-0.30700675041319786
71.77,1305773.2770164043,-0.7701962827944459
71.78,319876.0108083192,-0.9923634208248552
71.79,874105.1937730446,-0.8674705789309038
71.8,2565123.38318623,-0.486407881653885
71.81,4426865.961589851,-0.0668732764062946
71.82,5593194.482084949,0.19595316432241625
71.83,5808387.454715813,0.24444585062180665
71.84,5435504.8785063205,0.16041858163820039
71.85,5027566.475539362,0.06849165315766599
71.86,4858069.0653281165,0.030296238867663493
71.87,4793751.20639551,0.015802523210798145
71.88,4565492.098121204,-0.035634552996665875
71.89,4142163.2071635635,-0.13102965284451962
71.9,3835923.949137843,-0.200039175276617
71.91,4023622.4893531622,-0.15774222515674338
71.92,4729921.523584101,0.0014188156606786601
71.93,5466437.327148911,0.16738905799790094
71.94,5521453.613564257,0.17978670967713678
71.95,4508915.797474912,-0.04838374627040175
71.96,2739861.3661789764,-0.44703152986013617
71.97,1090750.8304968996,-0.8186505418667622
71.98,432999.96243863204,-0.9668714903389737
71.99,1042755.5336029187,-0.8294660478178711
72.0,2437429.0213473523,-0.5151831829806414
72.01,3757141.4080745103,-0.21779243646794044
72.02,4386741.3286857745,-0.0759151666339708
72.03,4337001.827192693,-0.08712372058024459
72.04,4111913.840803349,-0.13784619994514194
72.05,4208806.948545287,-0.1160118109274173
72.06,4685101.4387460165,-0.008681171747802297
72.07,5148350.286049558,0.0957096954641083
72.08,5155703.905764714,0.09736679778326149
72.09,4657900.609347448,-0.014810745920146091
72.1,4085979.0254324684,-0.14369048403414914
72.11,3987393.9679821013,-0.16590614566241538
72.12,4513172.650653948,-0.04742448517878776
72.13,5204584.115523984,0.10838171453042998
72.14,5295395.813776828,0.12884568759540585
72.15,4318991.1942230705,-0.0911823288329757
72.16,2540191.9332704996,-0.49202606223372364
72.17,848708.7067175743,-0.8731935533609286
72.18,169349.13166496396,-1.0262839185097226
72.19,828919.4630323972,-0.877652962859275
72.2,2358878.725111155,-0.5328841089334612
72.21,3872023.5568831977,-0.19190430482743465
72.22,4704530.234680556,-0.004302987391175417
72.23,4821092.10516067,0.02196366133140316
72.24,4692798.992970274,-0.0069465654653296585
72.25,4795646.312861453,0.016229576205296106
72.26,5179500.301636749,0.10272919947310738
72.27,5475801.404578943,0.16949920715261652
72.28,5319861.864883528,0.13435899282464867
72.29,4793191.316418253,0.015676354736533615
72.3,4459990.122007296,-0.05940890849308578
72.31,4915167.799427172,0.04316315997064697
72.32,6197439.590977757,0.3321168510601931
72.33,7580123.055201485,0.6436978226050742
72.34,7982810.012714854,0.7344413634782629
72.35,6749973.746528541,0.4566277267976837
72.36,4216720.035095378,-0.1142286354870571
72.37,1603003.1966360062,-0.7032169708090545
72.38,269279.2729903206,-1.0037651487938697
72.39,852222.8692147996,-0.8724016539903328
72.4,2897816.354338348,-0.41143714405565407
72.41,5239332.096941377,0.11621200258217386
72.42,6814975.080018615,0.47127546011090515
72.43,7311897.661337861,0.5832545389646231
72.44,7191587.074087581,0.5561431352106024
72.45,7150931.041252723,0.5469814966016113
72.46,7501744.374353707,0.6260355693425984
72.47,7974475.311262641,0.7325631791770749
72.48,8067391.211810231,0.7535013239612388
72.49,7596797.264387392,0.6474552742795285
72.5,6941422.100866379,0.4997696792319976
72.51,6744766.171827493,0.45545422525034596
72.52,7314250.269000644,0.5837846876213479
72.53,8237440.120841653,0.7918210158192044
72.54,8583092.915914085,0.8697121864974743
72.55,7583858.465331473,0.6445395790500852
72.56,5288156.295437643,0.12721429746454416
72.57,2658116.1272169678,-0.465452420565769
72.58,998573.9855728673,-0.8394221440725471
72.59,1112932.618787135,-0.8136519841166305
72.6,2794486.8157920544,-0.43472195134711444
72.61,5010286.96199386,0.06459779909949721
72.62,6617562.457770018,0.42678948900690133
72.63,7073052.3008826105,0.5294319024862044
72.64,6639441.949598905,0.43171992572459233
72.65,6007491.513491898,0.2893129786935312
72.66,5697075.3291697055,0.21936220630278416
72.67,5726699.5486721145,0.22603787960954608
72.68,5769942.7217922835,0.23578251765729347
72.69,5592035.981791193,0.1956921019343836
72.7,5337711.480990338,0.1383813167130633
72.71,5398400.135811587,0.15205720893295965
72.72,5977785.365093564,0.2826188431098632
72.73,6760678.775704939,0.45904005288496436
72.74,7023564.361732231,0.5182800368863031
72.75,6156279.802425275,0.32284169355842574
72.76,4199787.550503504,-0.11804428826393226
72.77,1953622.5091288192,-0.6242066196653512
72.78,522858.78429282387,-0.9466222433206575
72.79,610738.1748121068,-0.9268190514945782
72.8,2069899.2326374715,-0.5980042274213523
72.81,4034769.250961212,-0.15523035682152378
72.82,5520112.40932018,0.17948447584544486
72.83,6031439.037522759,0.29470943637650443
72.84,5753872.505558308,0.23216117284723642
72.85,5237323.760516297,0.11575943376891572
72.86,4886466.310923743,0.03669541959182976
72.87,4682720.518934842,-0.009217700409011556
72.88,4332396.199920698,-0.08816157621178457
72.89,3659476.459822973,-0.2398007559781322
72.9,2861428.53512237,-0.41963696155334806
72.91,2383580.3977058847,-0.5273177075516593
72.92,2516376.5876374985,-0.49739273415973356
72.93,3077372.576560473,-0.3709750255632571
72.94,3482810.6924277064,-0.27961152457992716
72.95,3186527.8588080634,-0.34637741535674876
72.96,2142070.9008547827,-0.5817406941666247
72.97,902350.1239187714,-0.8611057217501147
72.98,252928.13869191994,-1.0074497971189416
72.99,652103.7482077036,-0.9174975213825889
73.0,1912004.305810989,-0.6335850786975508
73.01,3364261.2283838764,-0.3063260678131749
73.02,4366006.428444475,-0.08058767522269356
73.03,4735225.338801033,0.0026140045386434645
73.04,4777471.5966680795,0.01213399259877411
73.05,4915167.635576009,0.04316312304758686
73.06,5262662.992304154,0.1214695060037738
73.07,5525791.635631104,0.18076426178153712
73.08,5313726.100261874,0.13297632820801555
73.09,4580358.032532209,-0.03228458721884872
73.1,3781360.152029113,-0.2123348606986313
73.11,3563402.346261739,-0.26145058865370313
73.12,4209493.196246174,-0.11585716835672395
73.13,5305528.968260482,0.13112914451126892
73.14,5950430.756639673,0.2764546155778025
73.15,5403055.106551809,0.15310618387428201
73.16,3686555.4174109986,-0.23369864502359305
73.17,1667577.2693286499,-0.6886655186316182
73.18,515039.69889139367,-0.9483842360608669
73.19,923546.0317730664,-0.8563293273453948
73.2,2676588.0314101377,-0.4612898670936892
73.21,4866328.701609567,0.03215750759891752
73.22,6579996.651168341,0.418324217800097
73.23,7510322.366820791,0.6279685780867937
73.24,8030149.29229736,0.7451090391294162
73.25,8719436.814950917,0.9004366188244088
73.26,9779142.219756078,1.139236060724097
73.27,10844276.420704154,1.3792588553435476
73.28,11353273.483480569,1.4939588596734645
73.29,11138031.909608213,1.4454552213214649
73.3,10685347.936025433,1.3434450968488274
73.31,10779692.907406688,1.3647052757718818
73.32,11770953.50028457,1.5880810132957595
73.33,13078778.197654495,1.8827929270204877
73.34,13421746.838167883,1.9600792365668191
73.35,11708825.207541782,1.5740807056952846
73.36,7973622.461536438,0.732370993652949
73.37,3621652.138783525,-0.24832428215200825
73.38,717480.8222266876,-0.9027651167746891
73.39,739277.1040183953,-0.8978534310328341
73.4,3644672.944787414,-0.2431366558542823
73.41,7897700.69372178,0.7152623937534217
73.42,11434961.672313558,1.5123668944109119
73.43,12896157.476780485,1.8416402387108057
73.44,12290432.75715212,1.7051431289138677
73.45,10714994.463309579,1.3501257971053477
73.46,9434664.893164981,1.0616097761321304
73.47,9046450.933039008,0.9741276545959143
73.48,9300721.29969397,1.0314262409516177
73.49,9586279.250480102,1.0957753317164087
73.5,9574565.335071146,1.0931356580397107
73.51,9455278.358908031,1.06625492004924
73.52,9601766.649656385,1.099265341546503
73.53,10021537.890912496,1.1938587423944764
73.54,10139937.223020865,1.220539454128671
73.55,9176456.27515151,1.003423724050379
73.56,6847913.762511779,0.47869803147895873
73.57,3812774.935535919,-0.2052556925309422
73.58,1432121.714466944,-0.7417242789608576
73.59,948539.79163408,-0.850697105523442
73.6,2657262.3278122805,-0.4656448200953072
73.61,5682049.94098162,0.21597630839439264
73.62,8531841.93580021,0.8581630282196078
73.63,10039040.399526745,1.1978028473032323
73.64,10010920.762620395,1.19146622434254
73.65,9163881.276983088,1.0005900095756841
73.66,8459756.917133542,0.8419190210182914
73.67,8391673.181748962,0.8265766834794234
73.68,8750538.656426962,0.9074452670325378
73.69,8979330.611529117,0.9590024176725107
73.7,8747294.867172185,0.90671429495278
73.71,8231754.987024787,0.7905398986554749
73.72,7881816.398189345,0.7116829452662146
73.73,7902390.367372045,0.7163191888261816
73.74,7946259.107875515,0.7262047954311577
73.75,7328552.671433642,0.5870076642178036
73.76,5627053.890151763,0.20358321670560267
73.77,3179554.9290753175,-0.3479487310460291
73.78,1034172.9907551869,-0.8314000819681407
73.79,325311.73153394053,-0.9911385076841698
73.8,1507527.157794207,-0.7247320302650423
73.81,4013231.67132095,-0.1600837452959463
73.82,6596375.643510467,0.4220151437993828
73.83,8117580.834492133,0.7648113105209448
73.84,8209316.526266805,0.7854835010172282
73.85,7371537.143723105,0.5966940052957409
73.86,6489043.099452847,0.3978282787495192
73.87,6180414.759582175,0.32828038838172935
73.88,6465818.406125522,0.39259470743837144
73.89,6940611.60974266,0.49958703901224294
73.9,7226132.683643757,0.5639278197509405
73.91,7277654.099034153,0.5755379192987206
73.92,7301744.785997368,0.5809666380499038
73.93,7405693.144745364,0.604390893454144
73.94,7346453.018610915,0.5910414201053934
73.95,6656948.1939069275,0.43566487245371094
73.96,5082339.32026516,0.08083444644009119
73.97,2956099.1941266228,-0.3983033905137176
73.98,1152023.6482896085,-0.8048430113718031
73.99,573853.707173665,-0.9351307862907656
74.0,1529837.3969973149,-0.7197045267285003
74.01,3466818.0390764037,-0.2832153909728597
74.02,5290945.853444514,0.12784291074911072
74.03,6064718.582022725,0.3022088193344773
74.04,5583906.063127603,0.19386006443532797
74.05,4428286.967658412,-0.06655305962286633
74.06,3476636.4799247924,-0.2810028532389869
74.07,3269785.536263153,-0.3276157040169872
74.08,3694064.2920073634,-0.23200655677456092
74.09,4184009.875282897,-0.12159971038414717
74.1,4234610.838961274,-0.11019703013811732
74.11,3793459.337056677,-0.20960836839339053
74.12,3234163.7265967657,-0.33564290500059846
74.13,2971891.366614849,-0.3947447015049875
74.14,3070910.029902904,-0.3724313289170765
74.15,3182523.9132610136,-0.34727968494761496
74.16,2861538.3251557876,-0.4196122209050628
74.17,1987696.7712403135,-0.6165281509716254
74.18,930768.0095012169,-0.8547018899056362
74.19,311101.3184250924,-0.9943407549353114
74.2,540840.8214879611,-0.942570078986167
74.21,1509812.9905899656,-0.7242169289987583
74.22,2661812.883762448,-0.46461937451740803
74.23,3394132.068182909,-0.2995948198260086
74.24,3463397.432971651,-0.2839862078669414
74.25,3092797.160326742,-0.3674991708792874
74.26,2729014.540519758,-0.44947580909289214
74.27,2675721.349386516,-0.4614851696585406
74.28,2906578.6680012457,-0.40946259942941926
74.29,3183001.8255823567,-0.347171989738082
74.3,3332302.706154732,-0.31352776484864636
74.31,3413393.823673387,-0.29525427721833913
74.32,3615829.2220882988,-0.24963644801503326
74.33,3994119.3062407374,-0.1643906235036469
74.34,4304199.251855157,-0.09451562086494328
74.35,4132137.1455002883,-0.13328897691589411
74.36,3245963.5410669767,-0.3329838743896106
74.37,1882145.234576981,-0.6403136746960161
74.38,696221.0010416848,-0.9075559137366044
74.39,363968.278994682,-0.982427443347293
74.4,1111511.591102761,-0.8139722057710769
74.41,2535722.4758878397,-0.49303323264517385
74.42,3869238.4701261455,-0.1925319105376731
74.43,4503562.684341502,-0.049590044193284596
74.44,4380524.344914138,-0.07731613358972497
74.45,3963588.5629735044,-0.17127057751722333
74.46,3829170.789729116,-0.20156096679579885
74.47,4212268.455251962,-0.11523177728227618
74.48,4864426.8917179825,0.031728944020162214
74.49,5317851.408468442,0.13390594628198763
74.5,5314168.412513537,0.13307600111556492
74.51,5025153.443086498,0.06794788806935297
74.52,4873995.019720088,0.03388507497558337
74.53,5110214.690161347,0.08711602502199983
74.54,5512683.03450209,0.17781030248350962
74.55,5503946.774673492,0.17584162896169864
74.56,4621399.522095794,-0.023036087816962585
74.57,2979187.076447809,-0.39310064889520274
74.58,1328951.025310778,-0.7649732903173945
74.59,621835.7633244742,-0.9243182640765194
74.6,1364023.3848040728,-0.7570699052491228
74.61,3235696.199429174,-0.33529756972586444
74.62,5263053.579891063,0.12155752301052304
74.63,6429058.253487263,0.3843109864208518
74.64,6290600.1451261705,0.3531101273394597
74.65,5179065.775169666,0.10263128105412078
74.66,3882600.0231339256,-0.18952094976810183
74.67,3086269.146701738,-0.36897022689475734
74.68,2991147.5866582897,-0.39040540628329645
74.69,3349184.494354473,-0.3097235362563537
74.7,3803882.0099919825,-0.20725966990721872
74.71,4203170.05023399,-0.11728205845534287
74.72,4621575.680427793,-0.022996391396451068
74.73,5115997.410959229,0.08841913293570318
74.74,5488555.834417386,0.1723733556785731
74.75,5325867.405328603,0.13571231205854808
74.76,4330684.1537264995,-0.08854737746732903
74.77,2678031.5563894957,-0.4609645757835988
74.78,1063389.8770305521,-0.8248161992164181
74.79,334500.180208558,-0.9890679356124665
74.8,937444.9635807589,-0.8531972708855251
74.81,2583962.177597079,-0.4821626512615753
74.82,4406262.724461091,-0.07151611535508677
74.83,5507408.664927403,0.17662174903733804
74.84,5517405.40187582,0.17887446492731576
74.85,4762306.509891023,0.008716614295048946
74.86,3948782.3496637004,-0.1746070854363077
74.87,3627960.419402994,-0.24690274189709863
74.88,3848718.482734963,-0.19715598956433808
74.89,4235365.151795378,-0.11002704942179284
74.9,4377706.347071067,-0.07795115565260063
74.91,4184613.807420537,-0.12146361722395406
74.92,3910173.571603917,-0.18330738517178027
74.93,3855355.5162512115,-0.19566036644836357
74.94,4028259.625697473,-0.1566972691095127
74.95,4079326.651802874,-0.14518956396981048
74.96,3589093.9299916434,-0.25566111562808586
74.97,2476420.5252477997,-0.5063966378445728
74.98,1175211.4252121751,-0.7996177589923257
74.99,401994.4726735215,-0.9738584261592135
75.0,666741.4919926003,-0.9141989772488571
75.01,1896338.067880371,-0.6371153889682502
75.02,3464790.8692728546,-0.28367220379605407
75.03,4613570.2020050185,-0.024800386894473593
75.04,4946801.922884266,0.050291755325814334
75.05,4636509.9816802805,-0.019631019484517256
75.06,4208221.88857783,-0.11614365133615084
75.07,4104168.567565502,-0.1395915594744712
75.08,4377765.295175144,-0.07793787198499753
75.09,4740625.311443124,0.0038308620231459907
75.1,4880803.729268543,0.035419384447683534
75.11,4752585.462114284,0.006526023614620817
75.12,4582232.253775315,-0.03186224060740275
75.13,4596575.708272686,-0.028630013128563482
75.14,4734673.167100924,0.002489575340471142
75.15,4627591.023911923,-0.021640863095536887
75.16,3901605.698137383,-0.1852381136485796
75.17,2567233.151493763,-0.4859324556608759
75.18,1151894.735862575,-0.8048720611581777
75.19,418240.01533312304,-0.9701975723946866
75.2,843840.8022353547,-0.8742905118819515
75.21,2250616.192787319,-0.5572805423010274
75.22,3882341.3196607498,-0.18957924733337966
75.23,4895400.347942461,0.03870866123833558
75.24,4910084.819503351,0.04201773524836865
75.25,4219676.0912671145,-0.11356250265350357
75.26,3515171.7706138925,-0.27231911352389954
75.27,3351380.236808287,-0.3092287364090106
75.28,3766709.068610433,-0.2156364108537424
75.29,4330983.776374124,-0.0884798589657636
75.3,4548678.249356173,-0.03942347176887266
75.31,4269152.105936253,-0.10241332417726144
75.32,3769296.940027775,-0.21505324665795064
75.33,3459025.6099383314,-0.2849713768541968
75.34,3478449.0780192297,-0.28059439310338946
75.35,3544986.186175918,-0.26560058046320784
75.36,3196045.057030922,-0.34423276117855744
75.37,2233904.641999198,-0.5610464087233237
75.38,994818.5713141295,-0.840268408350357
75.39,190783.67678127106,-1.021453748362493
75.4,413309.65749984275,-0.9713086044736158
